reaction	jaccardindex	KolmogorovSmirnow	KolmogorovSmirenow_pvalue	T - test_pvalue	Anova_pvalue	Wilcoxon_Mann_Whitney_pvalue	Mean	Std	Mode	Median	skew	kurt	Ttest_H	Ttest_pvalue	minFlux_brainmetastasis	minFlux_breastcancer	maxFlux_brainmetastasis	maxFlux_breastcancer	perc_brainmet/breastcancer	perc_breastcancer/brainmet
EX_hdcecrn_e_	1.0	-0.9245	0.14522	0	0	0	5.3206e-15__-2.4886e-15	3.6175e-15__2.7528e-15	0__0	5.4889e-15__-2.2814e-15	-0.56669__-0.14651	3.3616__3.2484	1	0	3.2762e-15	-4.2855e-15	7.9218e-15	-5.6155e-16	-2.4059	-0.41564
EX_hxa_e_	0.76358	0.1028	0.14496	1.2433e-31	2.9318e-32	4.3202e-29	-246.2153__-197.2826	297.1329__287.0086	-499.1134__1000	-239.3127__-199.4178	0.098094__0.13854	2.64__2.9569	1	1.2433e-31	-469.8032	-395.4614	-41.5671	-6.3338	1.2001	0.83329
EX_hxcoa_e_	0.51357	-0.241	0.14496	1.2011e-133	1.13e-130	3.5991e-177	-0.40635__-0.45307	0.11855__0.14932	-1.766__-0.93426	-0.40018__-0.44824	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.47148	-0.52687	-0.33316	-0.37199	0.8928	1.1201
EX_lnlccrn_e_	1.0	-0.5078	0.14719	0	0	0	5.6979e-14__-1.2624e-13	6.0133e-14__2.6691e-13	0__0	5.5399e-14__-1.0084e-13	0.045392__-0.47639	2.9175__5.649	1	0	1.6284e-14	-2.6405e-13	9.8807e-14	3.7205e-14	-0.5494	-1.8202
EX_lpchol_hs_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-4.4444__-4.9554	1.2966__1.6332	-9.6971__0	-4.3769__-4.9025	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-5.1567	-5.7626	-3.6438	-4.0686	0.8928	1.1201
EX_lysargleu_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-17.4918__-19.5029	5.1031__6.4277	-76.0168__0	-17.2262__-19.2947	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-20.2951	-22.6796	-14.341	-16.0126	0.8928	1.1201
EX_mlthf_e_	0.0	-0.9948	0.14496	0	0	0	-0.001474338__-101.3921	0.000430124__79.2158	-0.0032168__0	-0.00145195__-84.3282	-1.6311__-1.0861	15.8353__4.18387	1	0	-0.0017106	-146.2369	-0.0012088	-38.4657	1.7218e-05	58079.3683
EX_nh4_e_	0.78734	-0.0784	0.14496	5.4708e-37	3.3467e-37	1.4951e-31	-141.0182__-171.0943	174.7501__157.8858	-958.8571__-959.5014	-140.235__-168.1341	0.09994__-0.12847	3.2138__3.3722	1	5.4708e-37	-260.8961	-275.8462	-26.8939	-64.8852	0.83407	1.1989
EX_ocdcea_e_	0.49557	-0.2894	0.14496	1.2555e-205	7.7119e-209	9.292e-210	-34.1714__-43.8429	20.927__22.854	0__0	-32.0833__-42.8003	-0.689__-0.50447	3.6412__3.7694	1	1.2555e-205	-47.7841	-59.1785	-17.7241	-27.2405	0.74961	1.334
EX_odecrn_e_	0.49557	0.2896	0.14496	1.2555e-205	7.7119e-209	9.2917e-210	34.1714__43.8429	20.927__22.854	0__0	32.0833__42.8003	0.689__0.50447	3.6412__3.7694	1	1.2555e-205	17.7241	27.2405	47.7841	59.1785	0.74961	1.334
EX_orot5p_e_	0.0	-0.7248	0.14496	0	0	0	128.3865__-0.08255158	125.1259__0.02720711	0__0	102.2048__-0.08167025	0.9185__-2.3303	3.64898__22.5881	1	0	32.5034	-0.095998	201.6307	-0.067778	-1251.4322	-0.00079908
EX_pail_hs_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.54511__-0.60779	0.15903__0.20031	-1.1894__0	-0.53684__-0.6013	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.63247	-0.70679	-0.44692	-0.49902	0.8928	1.1201
EX_pcreat_e_	0.78049	0.0617	0.14505	1.9199e-14	8.7359e-15	1.1084e-19	-61.8442__-35.3818	227.2127__254.1488	-500__-1000	-50.904__-25.4133	0.10963__-0.22161	4.0375__3.8702	1	1.9199e-14	-205.5	-180.0518	76.5493	123.2688	2.003	0.49924
EX_pcrn_e_	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.008846__0.0098631	0.0025807__0.0032506	0.019301__0	0.0087117__0.0097578	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0072526	0.008098	0.010264	0.01147	0.8928	1.1201
EX_pe_hs_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-1.5021__-1.6748	0.43823__0.55198	-3.2774__0	-1.4793__-1.6569	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-1.7428	-1.9476	-1.2315	-1.3751	0.8928	1.1201
EX_pep_e_	0.91781	0.0086	0.14513	0.0056502	0.0084709	0.22526	-386.3923__-393.4594	184.358__195.0727	-1000__-1000	-396.0793__-391.238	0.19541__-0.048444	3.3897__3.2026	1	0.0056502	-508.5969	-523.6558	-269.809	-263.485	1.0124	0.98778
EX_pglyc_hs_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.23711__-0.26437	0.069174__0.08713	-0.51734__0	-0.23351__-0.26155	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.27511	-0.30743	-0.1944	-0.21706	0.8928	1.1201
EX_pmtcrn_e_	1.0	0.3922	0.1477	0	0	0	-1.4901e-13__-6.9787e-14	1.4798e-13__5.9269e-14	0__0	-1.4226e-13__-6.798e-14	-0.31734__-0.1697	3.661__3.1203	1	0	-2.4065e-13	-1.0503e-13	-4.6728e-14	-3.1461e-14	2.0927	0.47784
EX_ps_hs_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.14967__-0.16688	0.043665__0.054999	-0.32656__0	-0.1474__-0.1651	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.17366	-0.19406	-0.12271	-0.13701	0.8928	1.1201
EX_pser_L_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6022e-177	-0.043046__-0.047995	0.012558__0.015818	-0.09392__0	-0.042392__-0.047483	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.049945	-0.055813	-0.035292	-0.039406	0.8928	1.1201
EX_q10_e_	0.51357	-0.2402	0.14496	1.1984e-133	1.1274e-130	3.6087e-177	-0.0014743__-0.0016438	0.00043012__0.00054177	-0.0064072__-0.0067787	-0.0014519__-0.0016263	-1.6311__-2.3303	15.8353__22.5881	1	1.1984e-133	-0.0017106	-0.0019116	-0.0012088	-0.0013497	0.89279	1.1201
EX_sphgn_e_	0.49557	-0.2894	0.14496	1.2517e-205	7.6883e-209	9.2839e-210	-221.1773__-283.7758	135.45__147.9228	-977.3671__-489.046	-207.6622__-277.0271	-0.68901__-0.50448	3.6412__3.7694	1	1.2517e-205	-309.2845	-383.0356	-114.7219	-176.3169	0.74961	1.334
EX_sphings_e_	0.4946	0.2914	0.14496	9.9812e-208	5.7033e-211	3.1392e-212	225.9418__289.088	135.8427__148.5071	-1.025492e-12__500	212.4115__282.0914	0.69707__0.52038	3.697__3.866	1	9.9812e-208	119.125	181.1662	314.5242	388.7539	0.75299	1.328
EX_tdechola_e_	0.84954	0.0436	0.14496	8.6305e-07	5.8797e-07	8.5074e-10	-338.9321__-326.503	174.3213__177.4436	0__-500	-327.6228__-308.7233	-0.25292__-0.56058	2.3771__3.1954	1	8.6305e-07	-467.4483	-431.3908	-199.9592	-195.0296	1.0612	0.94231
EX_thbpt_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.0014743__-0.0016438	0.00043012__0.00054177	-0.0032168__0	-0.0014519__-0.0016263	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.0017106	-0.0019116	-0.0012088	-0.0013497	0.8928	1.1201
EX_ttdca_e_	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
EX_xmp_e_	0.76193	0.0711	0.14505	2.6435e-34	5.3043e-37	1.5332e-38	200.0885__227.7566	148.9156__158.2114	0__500	173.5546__204.6772	1.0585__1.036	4.7564__4.8664	1	2.6435e-34	80.9329	105.1528	290.6356	324.3718	0.84794	1.1793
EX_xylu_D_e_	0.38702	0.3334	0.14496	0	0	0	84.44321__237.1065	251.8622__242.6873	500__0	86.69599__252.6916	-0.13498__-0.36245	2.8716__3.6045	1	0	-71.4984	74.5793	259.8838	407.295	0.34309	2.9147
HMR_0951	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
HMR_3116	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
HMR_3117	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
HMR_3118	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
HMR_4685	0.78194	-0.0636	0.14513	9.855e-27	8.0389e-28	1.2007e-19	113.2657__102.4892	73.1777__65.8176	0__0	102.3689__95.44857	0.43079__0.53425	2.2474__2.6706	1	9.855e-27	52.5492	48.6682	167.6161	145.5588	1.0725	0.9324
HMR_4687	0.78194	-0.0636	0.14513	9.855e-27	8.0389e-28	1.2022e-19	113.2657__102.4892	73.1777__65.8176	0__0	102.3689__95.44857	0.43079__0.53425	2.2474__2.6706	1	9.855e-27	52.5492	48.6682	167.6161	145.5588	1.0725	0.9324
HMR_6426	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6428	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6432	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6433	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6434	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6435	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6436	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6441	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6443	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6447	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6448	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6450	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6451	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6453	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_6492	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.0014743__-0.0016438	0.00043012__0.00054177	-0.0032168__0	-0.0014519__-0.0016263	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.0017106	-0.0019116	-0.0012088	-0.0013497	0.8928	1.1201
HMR_7282	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
HMR_8566	0.57004	-0.1958	0.14496	8.6046e-137	5.1396e-137	6.6319e-140	239.0986__184.5719	161.4782__145.1909	0__0	217.4134__151.0968	0.64529__1.0714	2.903__3.9655	1	8.6046e-137	108.375	70.41	343.8753	264.2615	1.4389	0.69497
RE2426C	0.57004	0.1958	0.14496	8.6046e-137	5.1396e-137	6.6313e-140	-239.0986__-184.5719	161.4782__145.1909	-500__0	-217.4134__-151.0968	-0.64529__-1.0714	2.903__3.9655	1	8.6046e-137	-343.8753	-264.2615	-108.375	-70.41	1.4389	0.69497
Var1	1.0	0.0	1.0	none	1	1	4999.5__4999.5	2886.8957__2886.8957	0__0	4999.5__4999.5	0__0	1.8__1.8	none	none	2499.5	2499.5	7499.5	7499.5	1	1
x1A25DHVITD3te	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
x2PGtr	0.51613	-0.2164	0.14496	9.3122e-195	1.848e-201	7.77e-187	97.6827__8.99568	203.7413__205.6604	-500__0	97.1005__13.5625	0.096815__-0.21526	3.849__3.472	1	9.3122e-195	-35.8106	-116.4719	233.1772	144.6522	7.1595	0.13967
x3DHLCAS	0.824	0.1034	0.14496	4.0415e-26	5.2109e-25	3.0989e-26	182.0456__197.2513	102.9054__104.9954	0__0	169.6731__187.9941	0.69481__0.68919	3.5492__3.9261	1	4.0415e-26	102.4051	116.5756	248.8	262.8726	0.90255	1.108
x3DHLCAt	0.824	-0.1034	0.14496	4.0415e-26	5.2109e-25	3.0989e-26	-182.0456__-197.2513	102.9054__104.9954	0__0	-169.6731__-187.9941	-0.69481__-0.68919	3.5492__3.9261	1	4.0415e-26	-248.8	-262.8726	-102.4051	-116.5756	0.90255	1.108
